player_id,game_id,week,player_name,team,pts,preds,position
00-0036919,2023_03_PHI_TB,3,K.Gainwell,PHI,5.3,10.54,RB
00-0036919,2023_04_WAS_PHI,4,K.Gainwell,PHI,5.1,5.05,RB
00-0036919,2023_05_PHI_LA,5,K.Gainwell,PHI,2.9,6.78,RB
00-0036919,2023_06_PHI_NYJ,6,K.Gainwell,PHI,2.2,3.2,RB
00-0036924,2023_01_BUF_NYJ,1,Mi.Carter,NYJ,2.8,2.7,RB
00-0036924,2023_02_NYJ_DAL,2,Mi.Carter,NYJ,1.6,3.2,RB
00-0036924,2023_03_NE_NYJ,3,Mi.Carter,NYJ,0.8,1.09,RB
00-0036924,2023_04_KC_NYJ,4,Mi.Carter,NYJ,3.1,3.77,RB
00-0036924,2023_05_NYJ_DEN,5,Mi.Carter,NYJ,3.7,3.79,RB
00-0036924,2023_06_PHI_NYJ,6,Mi.Carter,NYJ,0.5,1.6,RB
00-0036936,2023_01_ARI_WAS,1,R.Moore,ARI,6.0,4.91,WR
00-0036936,2023_02_NYG_ARI,2,R.Moore,ARI,1.9,1.69,WR
00-0036936,2023_03_DAL_ARI,3,R.Moore,ARI,14.2,8.68,WR
00-0036936,2023_04_ARI_SF,4,R.Moore,ARI,0.0,2.17,WR
00-0036936,2023_05_CIN_ARI,5,R.Moore,ARI,9.1,6.99,WR
00-0036936,2023_06_ARI_LA,6,R.Moore,ARI,4.6,9.23,WR
00-0036945,2023_01_GB_CHI,1,J.Fields,CHI,18.54,23.63,QB
00-0036945,2023_02_CHI_TB,2,J.Fields,CHI,18.74,17.06,QB
00-0036945,2023_03_CHI_KC,3,J.Fields,CHI,11.66,22.27,QB
00-0036945,2023_04_DEN_CHI,4,J.Fields,CHI,31.9,20.81,QB
00-0036945,2023_05_CHI_WAS,5,J.Fields,CHI,32.98,21.79,QB
00-0036945,2023_06_MIN_CHI,6,J.Fields,CHI,7.02,10.06,QB
00-0036955,2023_01_CAR_ATL,1,T.Marshall,CAR,3.3,7.77,WR
00-0036955,2023_03_CAR_SEA,3,T.Marshall,CAR,6.0,9.31,WR
00-0036955,2023_04_MIN_CAR,4,T.Marshall,CAR,10.1,11.49,WR
00-0036955,2023_06_CAR_MIA,6,T.Marshall,CAR,0.0,3.27,WR
00-0036963,2023_01_DET_KC,1,A.St. Brown,DET,16.1,11.01,WR
00-0036963,2023_02_SEA_DET,2,A.St. Brown,DET,13.2,8.84,WR
00-0036963,2023_03_ATL_DET,3,A.St. Brown,DET,15.1,14.8,WR
00-0036963,2023_04_DET_GB,4,A.St. Brown,DET,14.1,8.83,WR
00-0036963,2023_06_DET_TB,6,A.St. Brown,DET,24.4,16.94,WR
00-0036970,2023_01_CAR_ATL,1,K.Pitts,ATL,5.4,4.49,TE
00-0036970,2023_02_GB_ATL,2,K.Pitts,ATL,2.5,8.4,TE
00-0036970,2023_03_ATL_DET,3,K.Pitts,ATL,6.2,12.14,TE
00-0036970,2023_04_ATL_JAX,4,K.Pitts,ATL,3.1,5.31,TE
00-0036970,2023_05_HOU_ATL,5,K.Pitts,ATL,12.2,15.04,TE
00-0036970,2023_06_WAS_ATL,6,K.Pitts,ATL,12.3,8.23,TE
00-0036971,2023_01_JAX_IND,1,T.Lawrence,JAX,19.84,16.62,QB
00-0036971,2023_02_KC_JAX,2,T.Lawrence,JAX,10.24,26.59,QB
00-0036971,2023_03_HOU_JAX,3,T.Lawrence,JAX,15.36,16.65,QB
00-0036971,2023_04_ATL_JAX,4,T.Lawrence,JAX,16.88,15.17,QB
00-0036971,2023_05_JAX_BUF,5,T.Lawrence,JAX,19.8,21.69,QB
00-0036971,2023_06_IND_JAX,6,T.Lawrence,JAX,16.84,14.64,QB
00-0036971,2023_07_JAX_NO,7,T.Lawrence,JAX,17.46,13.96,QB
00-0036972,2023_01_PHI_NE,1,M.Jones,NE,25.14,24.02,QB
00-0036972,2023_02_MIA_NE,2,M.Jones,NE,14.84,19.14,QB
00-0036972,2023_03_NE_NYJ,3,M.Jones,NE,13.34,13.53,QB
00-0036972,2023_04_NE_DAL,4,M.Jones,NE,6.7,10.01,QB
00-0036972,2023_05_NO_NE,5,M.Jones,NE,3.4,9.64,QB
00-0036972,2023_06_NE_LV,6,M.Jones,NE,8.0,13.01,QB
00-0036973,2023_01_JAX_IND,1,T.Etienne,JAX,18.9,14.61,RB
00-0036973,2023_02_KC_JAX,2,T.Etienne,JAX,5.2,9.42,RB
00-0036973,2023_03_HOU_JAX,3,T.Etienne,JAX,15.8,15.18,RB
00-0036973,2023_04_ATL_JAX,4,T.Etienne,JAX,8.7,13.9,RB
00-0036973,2023_05_JAX_BUF,5,T.Etienne,JAX,34.4,21.42,RB
00-0036973,2023_06_IND_JAX,6,T.Etienne,JAX,21.8,14.43,RB
00-0036973,2023_07_JAX_NO,7,T.Etienne,JAX,21.2,14.18,RB
00-0036980,2023_01_CIN_CLE,1,E.Moore,CLE,7.7,9.27,WR
00-0036980,2023_02_CLE_PIT,2,E.Moore,CLE,5.6,12.5,WR
00-0036980,2023_03_TEN_CLE,3,E.Moore,CLE,9.3,11.34,WR
00-0036980,2023_04_BAL_CLE,4,E.Moore,CLE,1.0,5.24,WR
00-0036980,2023_06_SF_CLE,6,E.Moore,CLE,4.7,9.35,WR
00-0036984,2023_03_IND_BAL,3,T.Sermon,IND,2.6,4.72,RB
00-0036984,2023_04_LA_IND,4,T.Sermon,IND,0.7,1.53,RB
00-0036984,2023_06_IND_JAX,6,T.Sermon,IND,0.0,1.09,RB
00-0036988,2023_01_MIA_LAC,1,J.Palmer,LAC,0.9,1.09,WR
00-0036988,2023_02_LAC_TEN,2,J.Palmer,LAC,2.8,7.81,WR
00-0036988,2023_03_LAC_MIN,3,J.Palmer,LAC,14.6,9.46,WR
00-0036988,2023_04_LV_LAC,4,J.Palmer,LAC,9.2,11.77,WR
00-0036988,2023_06_DAL_LAC,6,J.Palmer,LAC,8.0,12.76,WR
00-0036991,2023_06_IND_JAX,6,A.Rodgers,IND,0.0,2.79,WR
00-0036997,2023_01_LV_DEN,1,J.Williams,DEN,7.7,14.67,RB
00-0036997,2023_02_WAS_DEN,2,J.Williams,DEN,6.8,9.43,RB
00-0036997,2023_03_DEN_MIA,3,J.Williams,DEN,7.5,8.9,RB
00-0036997,2023_04_DEN_CHI,4,J.Williams,DEN,2.4,4.3,RB
00-0036997,2023_06_DEN_KC,6,J.Williams,DEN,7.2,7.11,RB
00-0037005,2023_03_CAR_SEA,3,T.Tremble,CAR,2.0,1.7,TE
00-0037005,2023_05_CAR_DET,5,T.Tremble,CAR,6.6,2.84,TE
00-0037005,2023_06_CAR_MIA,6,T.Tremble,CAR,3.5,2.17,TE
00-0037013,2023_01_BUF_NYJ,1,Z.Wilson,NYJ,10.4,11.39,QB
00-0037013,2023_02_NYJ_DAL,2,Z.Wilson,NYJ,14.4,14.57,QB
00-0037013,2023_03_NE_NYJ,3,Z.Wilson,NYJ,6.38,14.67,QB
00-0037013,2023_04_KC_NYJ,4,Z.Wilson,NYJ,20.2,20.48,QB
00-0037013,2023_05_NYJ_DEN,5,Z.Wilson,NYJ,10.56,15.36,QB
00-0037013,2023_06_PHI_NYJ,6,Z.Wilson,NYJ,11.14,17.18,QB
00-0037077,2023_01_ARI_WAS,1,S.Howell,WAS,19.18,17.43,QB
00-0037077,2023_02_WAS_DEN,2,S.Howell,WAS,21.26,19.89,QB
00-0037077,2023_03_BUF_WAS,3,S.Howell,WAS,7.6,16.57,QB
00-0037077,2023_04_WAS_PHI,4,S.Howell,WAS,19.6,25.96,QB
00-0037077,2023_05_CHI_WAS,5,S.Howell,WAS,26.42,31.62,QB
00-0037077,2023_06_WAS_ATL,6,S.Howell,WAS,18.54,13.36,QB
00-0037078,2023_01_ARI_WAS,1,C.Turner,WAS,2.2,2.8,TE
00-0037078,2023_02_WAS_DEN,2,C.Turner,WAS,3.1,2.17,TE
00-0037078,2023_03_BUF_WAS,3,C.Turner,WAS,5.5,11.35,TE
00-0037078,2023_05_CHI_WAS,5,C.Turner,WAS,1.4,1.09,TE
00-0037098,2023_01_GB_CHI,1,S.Toure,GB,2.8,5.43,WR
00-0037098,2023_02_GB_ATL,2,S.Toure,GB,1.1,2.51,WR
00-0037098,2023_03_NO_GB,3,S.Toure,GB,2.0,7.17,WR
00-0037098,2023_04_DET_GB,4,S.Toure,GB,4.0,1.7,WR
00-0037157,2023_03_ATL_DET,3,Z.Knight,DET,1.3,1.52,RB
00-0037157,2023_05_CAR_DET,5,Z.Knight,DET,1.3,1.09,RB
00-0037197,2023_01_DET_KC,1,I.Pacheco,KC,7.4,9.27,RB
00-0037197,2023_02_KC_JAX,2,I.Pacheco,KC,7.5,8.99,RB
00-0037197,2023_03_CHI_KC,3,I.Pacheco,KC,14.8,20.52,RB
00-0037197,2023_04_KC_NYJ,4,I.Pacheco,KC,23.3,13.75,RB
00-0037197,2023_05_KC_MIN,5,I.Pacheco,KC,12.9,13.97,RB
00-0037197,2023_06_DEN_KC,6,I.Pacheco,KC,12.8,15.33,RB
00-0037216,2023_01_DET_KC,1,J.Ross,KC,1.1,1.09,WR
00-0037216,2023_03_CHI_KC,3,J.Ross,KC,0.0,1.09,WR
00-0037216,2023_05_KC_MIN,5,J.Ross,KC,3.8,4.97,WR
00-0037228,2023_01_SF_PIT,1,J.Warren,PIT,4.3,8.06,RB
00-0037228,2023_02_CLE_PIT,2,J.Warren,PIT,10.6,9.58,RB
00-0037228,2023_03_PIT_LV,3,J.Warren,PIT,6.7,8.42,RB
00-0037228,2023_04_PIT_HOU,4,J.Warren,PIT,8.5,10.62,RB
00-0037228,2023_05_BAL_PIT,5,J.Warren,PIT,9.4,8.88,RB
00-0037238,2023_01_CAR_ATL,1,D.London,ATL,0.0,1.09,WR
00-0037238,2023_02_GB_ATL,2,D.London,ATL,15.7,12.17,WR
00-0037238,2023_03_ATL_DET,3,D.London,ATL,4.1,8.23,WR
00-0037238,2023_04_ATL_JAX,4,D.London,ATL,10.3,10.6,WR
00-0037238,2023_05_HOU_ATL,5,D.London,ATL,11.68,12.89,WR
00-0037238,2023_06_WAS_ATL,6,D.London,ATL,17.0,16.02,WR
00-0037239,2023_01_TEN_NO,1,C.Olave,NO,15.2,13.32,WR
00-0037239,2023_02_NO_CAR,2,C.Olave,NO,11.6,16.69,WR
00-0037239,2023_03_NO_GB,3,C.Olave,NO,14.4,14.86,WR
00-0037239,2023_04_TB_NO,4,C.Olave,NO,0.9,9.33,WR
00-0037239,2023_05_NO_NE,5,C.Olave,NO,8.2,8.79,WR
00-0037239,2023_06_NO_HOU,6,C.Olave,NO,13.1,14.64,WR
00-0037239,2023_07_JAX_NO,7,C.Olave,NO,9.2,18.58,WR
00-0037240,2023_05_CAR_DET,5,J.Williams,DET,1.2,3.26,WR
00-0037240,2023_06_DET_TB,6,J.Williams,DET,12.3,4.49,WR
00-0037247,2023_01_SF_PIT,1,G.Pickens,PIT,6.1,9.16,WR
00-0037247,2023_02_CLE_PIT,2,G.Pickens,PIT,20.7,13.06,WR
00-0037247,2023_03_PIT_LV,3,G.Pickens,PIT,9.5,6.89,WR
00-0037247,2023_04_PIT_HOU,4,G.Pickens,PIT,4.0,9.91,WR
00-0037247,2023_05_BAL_PIT,5,G.Pickens,PIT,23.6,17.13,WR
00-0037248,2023_01_BUF_NYJ,1,J.Cook,BUF,8.3,13.27,RB
00-0037248,2023_02_LV_BUF,2,J.Cook,BUF,17.9,14.07,RB
00-0037248,2023_03_BUF_WAS,3,J.Cook,BUF,12.2,12.5,RB
00-0037248,2023_04_MIA_BUF,4,J.Cook,BUF,14.2,11.83,RB
00-0037248,2023_05_JAX_BUF,5,J.Cook,BUF,3.6,6.9,RB
00-0037248,2023_06_NYG_BUF,6,J.Cook,BUF,7.1,7.15,RB
00-0037252,2023_01_LV_DEN,1,G.Dulcich,DEN,3.2,2.51,TE
00-0037252,2023_06_DEN_KC,6,G.Dulcich,DEN,0.8,2.17,TE
00-0037256,2023_01_TB_MIN,1,R.White,TB,5.9,11.29,RB
00-0037256,2023_02_CHI_TB,2,R.White,TB,18.8,16.03,RB
00-0037256,2023_03_PHI_TB,3,R.White,TB,7.7,13.63,RB
00-0037256,2023_04_TB_NO,4,R.White,TB,9.3,12.88,RB
00-0037256,2023_06_DET_TB,6,R.White,TB,5.3,8.54,RB
00-0037257,2023_01_CIN_CLE,1,Dav.Bell,CLE,0.0,1.42,WR
00-0037257,2023_02_CLE_PIT,2,Dav.Bell,CLE,4.2,3.26,WR
00-0037257,2023_06_SF_CLE,6,Dav.Bell,CLE,1.1,3.26,WR
00-0037258,2023_01_HOU_BAL,1,D.Pierce,HOU,5.7,8.89,RB
00-0037258,2023_02_IND_HOU,2,D.Pierce,HOU,4.5,12.83,RB
00-0037258,2023_03_HOU_JAX,3,D.Pierce,HOU,13.4,14.29,RB
00-0037258,2023_04_PIT_HOU,4,D.Pierce,HOU,11.3,16.33,RB
00-0037258,2023_05_HOU_ATL,5,D.Pierce,HOU,8.7,11.33,RB
00-0037258,2023_06_NO_HOU,6,D.Pierce,HOU,3.4,12.67,RB
00-0037261,2023_02_LV_BUF,2,K.Shakir,BUF,7.6,1.09,WR
00-0037261,2023_03_BUF_WAS,3,K.Shakir,BUF,1.0,1.09,WR
00-0037261,2023_04_MIA_BUF,4,K.Shakir,BUF,0.0,1.7,WR
00-0037261,2023_05_JAX_BUF,5,K.Shakir,BUF,1.6,2.17,WR
00-0037261,2023_06_NYG_BUF,6,K.Shakir,BUF,1.8,1.09,WR
00-0037263,2023_01_CAR_ATL,1,T.Allgeier,ATL,22.9,16.8,RB
00-0037263,2023_02_GB_ATL,2,T.Allgeier,ATL,4.8,8.66,RB
00-0037263,2023_03_ATL_DET,3,T.Allgeier,ATL,3.9,6.88,RB
00-0037263,2023_04_ATL_JAX,4,T.Allgeier,ATL,1.7,5.86,RB
00-0037263,2023_05_HOU_ATL,5,T.Allgeier,ATL,6.0,10.96,RB
00-0037263,2023_06_WAS_ATL,6,T.Allgeier,ATL,5.1,9.64,RB
00-0037267,2023_01_CIN_CLE,1,J.Ford,CLE,2.6,7.63,RB
00-0037267,2023_02_CLE_PIT,2,J.Ford,CLE,22.6,14.95,RB
00-0037267,2023_03_TEN_CLE,3,J.Ford,CLE,18.1,10.9,RB
00-0037267,2023_04_BAL_CLE,4,J.Ford,CLE,7.0,11.1,RB
00-0037267,2023_06_SF_CLE,6,J.Ford,CLE,10.1,10.85,RB
00-0037273,2023_05_TEN_IND,5,K.Philips,TEN,0.0,1.7,WR
00-0037273,2023_06_BAL_TEN,6,K.Philips,TEN,1.1,2.17,WR
00-0037276,2023_01_TB_MIN,1,T.Chandler,MIN,2.3,2.64,RB
00-0037276,2023_02_MIN_PHI,2,T.Chandler,MIN,1.9,2.68,RB
00-0037276,2023_03_LAC_MIN,3,T.Chandler,MIN,3.6,3.71,RB
00-0037276,2023_05_KC_MIN,5,T.Chandler,MIN,1.5,0.52,RB
00-0037277,2023_01_HOU_BAL,1,T.Quitoriano,HOU,1.6,1.09,TE
00-0037277,2023_03_HOU_JAX,3,T.Quitoriano,HOU,0.0,1.09,TE
00-0037277,2023_05_HOU_ATL,5,T.Quitoriano,HOU,2.7,1.69,TE
00-0037292,2023_01_JAX_IND,1,A.Ogletree,IND,2.5,3.13,TE
00-0037292,2023_03_IND_BAL,3,A.Ogletree,IND,1.6,2.18,TE
00-0037292,2023_04_LA_IND,4,A.Ogletree,IND,12.3,5.58,TE
00-0037292,2023_05_TEN_IND,5,A.Ogletree,IND,2.6,2.18,TE
00-0037292,2023_06_IND_JAX,6,A.Ogletree,IND,0.0,1.7,TE
00-0037299,2023_01_ARI_WAS,1,K.Ingram,ARI,-0.4,2.58,RB
00-0037299,2023_02_NYG_ARI,2,K.Ingram,ARI,0.6,1.02,RB
00-0037299,2023_03_DAL_ARI,3,K.Ingram,ARI,2.6,3.63,RB
00-0037299,2023_06_ARI_LA,6,K.Ingram,ARI,6.1,7.77,RB
00-0037304,2023_01_SF_PIT,1,Co.Heyward,PIT,2.9,6.03,TE
00-0037304,2023_03_PIT_LV,3,Co.Heyward,PIT,0.0,2.68,TE
00-0037304,2023_05_BAL_PIT,5,Co.Heyward,PIT,3.8,4.35,TE
00-0037311,2023_01_TB_MIN,1,K.Kieft,TB,0.0,4.48,TE
00-0037382,2023_01_LV_DEN,1,B.Johnson,DEN,4.1,3.87,WR
00-0037382,2023_02_WAS_DEN,2,B.Johnson,DEN,19.6,3.87,WR
00-0037382,2023_03_DEN_MIA,3,B.Johnson,DEN,2.2,3.87,WR
00-0037382,2023_04_DEN_CHI,4,B.Johnson,DEN,6.9,3.08,WR
00-0037382,2023_05_NYJ_DEN,5,B.Johnson,DEN,1.4,1.09,WR
00-0037382,2023_06_DEN_KC,6,B.Johnson,DEN,0.0,2.79,WR
00-0037429,2023_06_CAR_MIA,6,R.Blackshear,CAR,2.7,3.66,RB
00-0037475,2023_02_LAC_TEN,2,S.Smartt,LAC,2.9,1.7,TE
00-0037475,2023_04_LV_LAC,4,S.Smartt,LAC,0.0,1.7,TE
00-0037487,2023_01_TB_MIN,1,D.Thompkins,TB,2.0,3.87,WR
00-0037487,2023_02_CHI_TB,2,D.Thompkins,TB,1.1,0.52,WR
00-0037487,2023_03_PHI_TB,3,D.Thompkins,TB,1.6,5.58,WR
00-0037487,2023_04_TB_NO,4,D.Thompkins,TB,13.6,6.73,WR
00-0037487,2023_06_DET_TB,6,D.Thompkins,TB,1.3,6.56,WR
00-0037525,2023_03_NYG_SF,3,J.Mason,SF,1.1,1.54,RB
00-0037525,2023_04_ARI_SF,4,J.Mason,SF,2.8,2.61,RB
00-0037525,2023_05_DAL_SF,5,J.Mason,SF,12.9,6.29,RB
00-0037525,2023_06_SF_CLE,6,J.Mason,SF,8.7,3.11,RB
00-0037545,2023_01_TEN_NO,1,R.Shaheed,NO,18.5,12.06,WR
00-0037545,2023_02_NO_CAR,2,R.Shaheed,NO,8.3,4.96,WR
00-0037545,2023_03_NO_GB,3,R.Shaheed,NO,0.0,3.92,WR
00-0037545,2023_04_TB_NO,4,R.Shaheed,NO,4.8,9.45,WR
00-0037545,2023_05_NO_NE,5,R.Shaheed,NO,3.8,2.79,WR
00-0037545,2023_06_NO_HOU,6,R.Shaheed,NO,17.3,10.31,WR
00-0037545,2023_07_JAX_NO,7,R.Shaheed,NO,5.2,11.94,WR
00-0037557,2023_02_SF_LA,2,R.Rivers,LA,0.9,1.09,RB
00-0037557,2023_04_LA_IND,4,R.Rivers,LA,6.7,6.76,RB
00-0037557,2023_05_PHI_LA,5,R.Rivers,LA,0.1,0.53,RB
00-0037557,2023_06_ARI_LA,6,R.Rivers,LA,1.8,2.63,RB
00-0037569,2023_01_DAL_NYG,1,P.Hendershot,DAL,0.0,1.7,TE
00-0037569,2023_02_NYJ_DAL,2,P.Hendershot,DAL,0.0,3.64,TE
00-0037569,2023_03_DAL_ARI,3,P.Hendershot,DAL,0.8,1.09,TE
00-0037614,2023_02_IND_HOU,2,J.Metchie,HOU,2.2,1.7,WR
00-0037614,2023_03_HOU_JAX,3,J.Metchie,HOU,2.3,2.17,WR
00-0037614,2023_04_PIT_HOU,4,J.Metchie,HOU,2.7,3.13,WR
00-0037614,2023_05_HOU_ATL,5,J.Metchie,HOU,3.0,2.18,WR
00-0037664,2023_01_JAX_IND,1,A.Pierce,IND,1.0,4.18,WR
00-0037664,2023_02_IND_HOU,2,A.Pierce,IND,3.8,2.79,WR
00-0037664,2023_03_IND_BAL,3,A.Pierce,IND,5.8,10.69,WR
00-0037664,2023_04_LA_IND,4,A.Pierce,IND,4.3,2.79,WR
00-0037664,2023_05_TEN_IND,5,A.Pierce,IND,1.5,2.79,WR
00-0037664,2023_06_IND_JAX,6,A.Pierce,IND,4.0,8.36,WR
00-0037666,2023_01_DAL_NYG,1,J.Tolbert,DAL,0.0,1.7,WR
00-0037666,2023_02_NYJ_DAL,2,J.Tolbert,DAL,3.3,4.96,WR
00-0037666,2023_04_NE_DAL,4,J.Tolbert,DAL,7.3,5.3,WR
00-0037740,2023_01_BUF_NYJ,1,G.Wilson,NYJ,11.9,7.67,WR
00-0037740,2023_02_NYJ_DAL,2,G.Wilson,NYJ,15.3,11.47,WR
00-0037740,2023_03_NE_NYJ,3,G.Wilson,NYJ,7.3,10.73,WR
00-0037740,2023_04_KC_NYJ,4,G.Wilson,NYJ,10.5,18.01,WR
00-0037740,2023_05_NYJ_DEN,5,G.Wilson,NYJ,6.9,10.6,WR
00-0037740,2023_06_PHI_NYJ,6,G.Wilson,NYJ,13.0,15.87,WR
00-0037741,2023_01_ARI_WAS,1,J.Dotson,WAS,6.5,8.24,WR
00-0037741,2023_02_WAS_DEN,2,J.Dotson,WAS,3.7,6.05,WR
00-0037741,2023_03_BUF_WAS,3,J.Dotson,WAS,3.1,4.35,WR
00-0037741,2023_04_WAS_PHI,4,J.Dotson,WAS,10.7,14.57,WR
00-0037741,2023_05_CHI_WAS,5,J.Dotson,WAS,4.5,6.44,WR
00-0037741,2023_06_WAS_ATL,6,J.Dotson,WAS,0.0,1.7,WR
00-0037742,2023_01_TEN_NO,1,T.Burks,TEN,3.7,4.4,WR
00-0037742,2023_02_LAC_TEN,2,T.Burks,TEN,9.1,5.99,WR
00-0037742,2023_03_TEN_CLE,3,T.Burks,TEN,1.0,8.99,WR
00-0037744,2023_01_ARI_WAS,1,T.McBride,ARI,3.3,2.51,TE
00-0037744,2023_02_NYG_ARI,2,T.McBride,ARI,4.2,3.87,TE
00-0037744,2023_03_DAL_ARI,3,T.McBride,ARI,0.7,1.09,TE
00-0037744,2023_04_ARI_SF,4,T.McBride,ARI,1.0,1.09,TE
00-0037744,2023_05_CIN_ARI,5,T.McBride,ARI,2.7,3.87,TE
00-0037744,2023_06_ARI_LA,6,T.McBride,ARI,8.2,6.05,TE
00-0037745,2023_02_CHI_TB,2,V.Jones,CHI,-0.3,0.52,WR
00-0037745,2023_04_DEN_CHI,4,V.Jones,CHI,1.0,0.52,WR
00-0037745,2023_06_MIN_CHI,6,V.Jones,CHI,2.5,2.13,WR
00-0037746,2023_01_ARI_WAS,1,B.Robinson,WAS,13.1,13.27,RB
00-0037746,2023_02_WAS_DEN,2,B.Robinson,WAS,27.9,15.81,RB
00-0037746,2023_03_BUF_WAS,3,B.Robinson,WAS,7.0,8.27,RB
00-0037746,2023_04_WAS_PHI,4,B.Robinson,WAS,18.1,13.99,RB
00-0037746,2023_05_CHI_WAS,5,B.Robinson,WAS,6.3,7.42,RB
00-0037746,2023_06_WAS_ATL,6,B.Robinson,WAS,12.6,8.83,RB
00-0037801,2023_01_DAL_NYG,1,K.Turpin,DAL,9.5,5.73,WR
00-0037801,2023_02_NYJ_DAL,2,K.Turpin,DAL,2.0,2.16,WR
00-0037801,2023_04_NE_DAL,4,K.Turpin,DAL,5.6,1.61,WR
00-0037801,2023_05_DAL_SF,5,K.Turpin,DAL,9.1,2.09,WR
00-0037805,2023_04_KC_NYJ,4,J.Ruckert,NYJ,3.6,2.79,TE
00-0037805,2023_05_NYJ_DEN,5,J.Ruckert,NYJ,0.7,1.09,TE
00-0037805,2023_06_PHI_NYJ,6,J.Ruckert,NYJ,1.3,1.09,TE
00-0037809,2023_01_TEN_NO,1,C.Okonkwo,TEN,0.0,2.79,TE
00-0037809,2023_02_LAC_TEN,2,C.Okonkwo,TEN,5.5,4.35,TE
00-0037809,2023_03_TEN_CLE,3,C.Okonkwo,TEN,2.2,4.35,TE
00-0037809,2023_04_CIN_TEN,4,C.Okonkwo,TEN,4.4,3.27,TE
00-0037809,2023_05_TEN_IND,5,C.Okonkwo,TEN,5.8,10.39,TE
00-0037809,2023_06_BAL_TEN,6,C.Okonkwo,TEN,2.8,5.58,TE
00-0037816,2023_01_GB_CHI,1,R.Doubs,GB,16.6,9.72,WR
00-0037816,2023_02_GB_ATL,2,R.Doubs,GB,4.0,4.49,WR
00-0037816,2023_03_NO_GB,3,R.Doubs,GB,15.8,20.8,WR
00-0037816,2023_04_DET_GB,4,R.Doubs,GB,14.0,16.92,WR
00-0037816,2023_05_GB_LV,5,R.Doubs,GB,0.9,5.89,WR
00-0037827,2023_05_DAL_SF,5,T.Davis-Price,SF,2.1,3.08,RB
00-0037834,2023_01_SF_PIT,1,B.Purdy,SF,18.9,16.35,QB
00-0037834,2023_02_SF_LA,2,B.Purdy,SF,14.74,17.45,QB
00-0037834,2023_03_NYG_SF,3,B.Purdy,SF,20.5,18.48,QB
00-0037834,2023_04_ARI_SF,4,B.Purdy,SF,21.42,12.5,QB
00-0037834,2023_05_DAL_SF,5,B.Purdy,SF,26.08,13.14,QB
00-0037834,2023_06_SF_CLE,6,B.Purdy,SF,9.8,12.63,QB
00-0037837,2023_01_SF_PIT,1,C.Austin,PIT,6.7,6.86,WR
00-0037837,2023_02_CLE_PIT,2,C.Austin,PIT,1.3,6.08,WR
00-0037837,2023_03_PIT_LV,3,C.Austin,PIT,14.2,8.37,WR
00-0037837,2023_04_PIT_HOU,4,C.Austin,PIT,4.4,7.18,WR
00-0037837,2023_05_BAL_PIT,5,C.Austin,PIT,0.0,1.69,WR
00-0037838,2023_01_HOU_BAL,1,I.Likely,BAL,0.9,1.09,TE
00-0037838,2023_02_BAL_CIN,2,I.Likely,BAL,1.3,1.09,TE
00-0037838,2023_03_IND_BAL,3,I.Likely,BAL,2.5,2.79,TE
00-0037840,2023_01_LA_SEA,1,K.Williams,LA,17.2,14.66,RB
00-0037840,2023_02_SF_LA,2,K.Williams,LA,25.0,20.24,RB
00-0037840,2023_03_LA_CIN,3,K.Williams,LA,7.5,14.35,RB
00-0037840,2023_04_LA_IND,4,K.Williams,LA,26.2,19.77,RB
00-0037840,2023_05_PHI_LA,5,K.Williams,LA,6.7,9.65,RB
00-0037840,2023_06_ARI_LA,6,K.Williams,LA,21.8,14.35,RB
00-0038040,2023_01_LV_DEN,1,Z.White,LV,1.2,2.48,RB
00-0038040,2023_02_LV_BUF,2,Z.White,LV,1.2,2.06,RB
00-0038040,2023_04_LV_LAC,4,Z.White,LV,1.5,1.53,RB
00-0038040,2023_06_NE_LV,6,Z.White,LV,1.9,3.19,RB
00-0038041,2023_01_DAL_NYG,1,J.Ferguson,DAL,2.1,9.63,TE
00-0038041,2023_02_NYJ_DAL,2,J.Ferguson,DAL,8.6,6.51,TE
00-0038041,2023_03_DAL_ARI,3,J.Ferguson,DAL,7.3,7.61,TE
00-0038041,2023_04_NE_DAL,4,J.Ferguson,DAL,11.2,8.24,TE
00-0038041,2023_05_DAL_SF,5,J.Ferguson,DAL,4.3,3.26,TE
00-0038041,2023_06_DAL_LAC,6,J.Ferguson,DAL,2.0,1.09,TE
00-0038045,2023_02_LAC_TEN,2,I.Spiller,LAC,0.3,0.54,RB
00-0038045,2023_03_LAC_MIN,3,I.Spiller,LAC,0.7,1.02,RB
00-0038045,2023_04_LV_LAC,4,I.Spiller,LAC,3.7,5.44,RB
00-0038045,2023_06_DAL_LAC,6,I.Spiller,LAC,0.2,0.51,RB
00-0038046,2023_01_HOU_BAL,1,C.Kolar,BAL,0.0,1.1,TE
00-0038090,2023_01_DET_KC,1,S.Moore,KC,0.4,4.39,WR
00-0038090,2023_02_KC_JAX,2,S.Moore,KC,14.5,5.58,WR
00-0038090,2023_03_CHI_KC,3,S.Moore,KC,6.2,7.75,WR
00-0038090,2023_04_KC_NYJ,4,S.Moore,KC,1.9,3.21,WR
00-0038090,2023_05_KC_MIN,5,S.Moore,KC,2.1,2.17,WR
00-0038090,2023_06_DEN_KC,6,S.Moore,KC,3.2,6.86,WR
00-0038092,2023_01_MIA_LAC,1,E.Ezukanma,MIA,1.7,1.21,WR
00-0038092,2023_02_MIA_NE,2,E.Ezukanma,MIA,0.5,4.15,WR
